time_mark;time;input;words;length;iteration;execution_time
1560711042.8228652;2019.06.16 21:50:42;почемудолго;['почему', 'долго'];178;1;0.059517860412597656
1560711042.8715096;2019.06.16 21:50:42;тату;['тату'];481;1;0.048644304275512695
1560711043.281201;2019.06.16 21:50:43;тропаревоноготочки;['тропарево', 'ноготочки'];39;1;0.4091932773590088
1560711043.586738;2019.06.16 21:50:43;#инстаграм_порусски;['инстаграм', 'порусски'];28;1;0.30553722381591797
1560711043.5976186;2019.06.16 21:50:43;#я;['я'];682;1;0.010880470275878906
1560711043.6209645;2019.06.16 21:50:43;#любовь;['любовь'];87;1;0.023345947265625
1560711044.0058272;2019.06.16 21:50:44;#инстаграм;['инстаграм'];64;2;0.38486266136169434
1560711044.2910266;2019.06.16 21:50:44;#россия;['россия'];5665;1;0.2851994037628174
1560711044.6352866;2019.06.16 21:50:44;#москва;['москва'];1153;2;0.34227514266967773
1560711044.9660823;2019.06.16 21:50:44;#инстатаг;['инстатаг'];44;2;0.3307957649230957
1560711045.1530743;2019.06.16 21:50:45;#фотография;['фото', 'графия'];1097;1;0.18699193000793457
1560711045.5092032;2019.06.16 21:50:45;#инста;['инста'];72;3;0.3561289310455322
1560711045.5473943;2019.06.16 21:50:45;#день;['день'];124;1;0.03819108009338379
1560711045.5860844;2019.06.16 21:50:45;#лайки;['лайк', 'и'];1471;1;0.03869009017944336
1560711045.8683383;2019.06.16 21:50:45;#инстаграманет;['инстаграма', 'нет'];81;1;0.2822539806365967
1560711046.110852;2019.06.16 21:50:46;#природа;['природа'];980;1;0.24251365661621094
1560711046.1490428;2019.06.16 21:50:46;#любовьмоя;['любовь', 'моя'];614;1;0.03819084167480469
1560711046.1981804;2019.06.16 21:50:46;#девушки;['девушки'];721;1;0.048607587814331055
1560711046.2522433;2019.06.16 21:50:46;#улыбка;['улыбка'];2884;1;0.054062843322753906
1560711046.5195563;2019.06.16 21:50:46;#жизньпрекрасна;['жизнь', 'прекрасна'];298;1;0.2668144702911377
1560711046.5314608;2019.06.16 21:50:46;#друзья;['друзья'];31;2;0.012400150299072266
1560711046.5423715;2019.06.16 21:50:46;#селфи;['селфи'];26;2;0.010415077209472656
1560711046.5815551;2019.06.16 21:50:46;#ночь;['ночь'];1053;1;0.039183616638183594
1560711046.9292862;2019.06.16 21:50:46;#украина;['украина'];5665;1;0.3472328186035156
1560711046.9402003;2019.06.16 21:50:46;#небо;['небо'];18;2;0.009914159774780273
1560711047.0597014;2019.06.16 21:50:47;#фото;['фото'];1071;1;0.11950111389160156
1560711047.3181174;2019.06.16 21:50:47;#инстаграмнедели;['инстаграм', 'недели'];250;1;0.2579202651977539
1560711047.3310127;2019.06.16 21:50:47;#жизнь;['жизнь'];248;1;0.012895345687866211
1560711047.3612998;2019.06.16 21:50:47;#супер;['супер'];199;1;0.03028702735900879
1560711047.3791237;2019.06.16 21:50:47;#дружба;['дружба'];40;3;0.01782393455505371
1560711047.589924;2019.06.16 21:50:47;#красота;['красота'];1504;1;0.2108004093170166
1560711047.610757;2019.06.16 21:50:47;#видео;['видео'];114;1;0.019838809967041016
1560711047.7531393;2019.06.16 21:50:47;#облака;['облака'];17;2;0.14287972450256348
1560711047.7669976;2019.06.16 21:50:47;#успех;['успех'];614;1;0.013360738754272461
1560711047.7774131;2019.06.16 21:50:47;#клуб;['клуб'];100;1;0.01041555404663086
1560711047.7868357;2019.06.16 21:50:47;#друг;['друг'];31;2;0.009422540664672852
1560711047.9485662;2019.06.16 21:50:47;#инстамамс;['инстамамс'];31;1;0.16173052787780762
1560711048.1370132;2019.06.16 21:50:48;#инстамама;['инстамама'];32;1;0.1884469985961914
1560711048.186612;2019.06.16 21:50:48;#привет;['привет'];91;1;0.0500948429107666
1560711048.7625015;2019.06.16 21:50:48;#инстадети;['инстадети'];1316;3;0.5753934383392334
1560711048.9554121;2019.06.16 21:50:48;#город;['город'];194;1;0.19291067123413086
1560711048.9603753;2019.06.16 21:50:48;#лук;['лук'];87;1;0.005491495132446289
1560711049.2282145;2019.06.16 21:50:49;#красиво;['красиво'];93;1;0.26731085777282715
1560711049.2366784;2019.06.16 21:50:49;#мы;['мы'];682;1;0.008463859558105469
1560711049.5749207;2019.06.16 21:50:49;#инстатаг;['инстатаг'];44;2;0.3382422924041748
1560711050.2474952;2019.06.16 21:50:50;#кот;['к', 'от'];16056;1;0.672574520111084
1560711051.0068715;2019.06.16 21:50:51;#инстафото;['инстафото'];3;3;0.7539210319519043
1560711051.0386467;2019.06.16 21:50:51;#котик;['котик'];259;1;0.03177523612976074
1560711051.0688713;2019.06.16 21:50:51;#нравится;['нравится'];18;1;0.03022456169128418
1560711051.2424707;2019.06.16 21:50:51;#фотография;['фото', 'графия'];1097;1;0.1735994815826416
1560711051.2628055;2019.06.16 21:50:51;#мой;['мой'];282;2;0.01983952522277832
1560711051.327318;2019.06.16 21:50:51;#следуйзамной;['следуй', 'за', 'мной'];1051;1;0.06451249122619629
1560711051.4220634;2019.06.16 21:50:51;#любовьморковь;['любовь', 'морковь'];747;1;0.09474539756774902
1560711051.5177512;2019.06.16 21:50:51;#подпишись;['подпишись'];18;2;0.0956878662109375
1560711051.5500238;2019.06.16 21:50:51;#лучший;['лучший'];388;1;0.0322725772857666
1560711051.6645985;2019.06.16 21:50:51;#счастье;['счастье'];1881;1;0.11457467079162598
1560711051.8465984;2019.06.16 21:50:51;#вечеринка;['вечеринка'];32;2;0.18199992179870605
1560711052.1580877;2019.06.16 21:50:52;#инстаграманет;['инстаграма', 'нет'];81;1;0.3114893436431885
1560711052.177926;2019.06.16 21:50:52;#вид;['вид'];9;3;0.019838333129882812
1560711052.1844068;2019.06.16 21:50:52;#да;['да'];573;1;0.006480693817138672
1560711052.3336704;2019.06.16 21:50:52;#классно;['классно'];173;2;0.14926362037658691
1560711052.3376381;2019.06.16 21:50:52;#ты;['ты'];282;1;0.003967761993408203
1560711052.60052;2019.06.16 21:50:52;#праздник;['праздник'];281;2;0.26337766647338867
1560711052.6422157;2019.06.16 21:50:52;#девушка;['девушка'];721;1;0.04119992256164551
1560711052.665992;2019.06.16 21:50:52;#любимый;['любимый'];160;1;0.02377629280090332
1560711052.752296;2019.06.16 21:50:52;#доброеутро;['доброе', 'утро'];997;1;0.0863039493560791
1560711052.7632067;2019.06.16 21:50:52;#обед;['обед'];209;1;0.010910749435424805
1560711052.8395917;2019.06.16 21:50:52;#пара;['пара'];239;1;0.0763850212097168
1560711052.9045985;2019.06.16 21:50:52;#деньги;['деньги'];50;2;0.06500673294067383
1560711052.9159744;2019.06.16 21:50:52;#сила;['сила'];372;1;0.010910272598266602
1560711053.5964887;2019.06.16 21:50:53;#настроение;['настроение'];29;2;0.6805143356323242
1560711053.6123593;2019.06.16 21:50:53;#отдыхаем;['отдыхаем'];31;1;0.01587057113647461
1560711053.920408;2019.06.16 21:50:53;#инстатаг;['инстатаг'];44;2;0.30804872512817383
1560711054.056281;2019.06.16 21:50:54;#хорошо;['хорошо'];15;2;0.136368989944458
1560711054.084553;2019.06.16 21:50:54;#вечер;['вечер'];117;1;0.027776002883911133
1560711054.1277368;2019.06.16 21:50:54;#шопинг;['шопинг'];527;1;0.04318380355834961
1560711054.137623;2019.06.16 21:50:54;#отдых;['отдых'];211;1;0.010385751724243164
1560711054.2001193;2019.06.16 21:50:54;#конкурс;['конкурс'];445;1;0.0619966983795166
1560711054.2541852;2019.06.16 21:50:54;#утро;['утро'];43;2;0.05406594276428223
1560711054.25964;2019.06.16 21:50:54;#нет;['нет'];50;1;0.0054547786712646484
1560711054.5398793;2019.06.16 21:50:54;#инстаграманет;['инстаграма', 'нет'];81;1;0.2802393436431885
1560711054.5776103;2019.06.16 21:50:54;#жесть;['жесть'];52;1;0.03773093223571777
1560711055.4936893;2019.06.16 21:50:55;#сон;['с', 'он'];20382;1;0.916079044342041
1560711055.5829682;2019.06.16 21:50:55;#дорога;['дорога'];182;1;0.08329486846923828
1560711055.589914;2019.06.16 21:50:55;#гуляем;['гуляем'];17;1;0.00694584846496582
1560711055.6211615;2019.06.16 21:50:55;#солнце;['солнце'];17;2;0.030751943588256836
1560711055.6553855;2019.06.16 21:50:55;#любимая;['любимая'];160;1;0.03422403335571289
1560711055.6817064;2019.06.16 21:50:55;#любимые;['любимые'];160;1;0.026320934295654297
