time_mark;time;input;words;length;iteration;execution_time
1560708260.5855174;2019.06.16 21:04:20;приветвсем;['привет', 'всем'];0;3;0.0024802684783935547
1560708260.5875013;2019.06.16 21:04:20;интересныедела;['интересные', 'дела'];0;3;0.0019838809967041016
1560708260.5889893;2019.06.16 21:04:20;ногтитропарево;['ногти', 'тропарево'];0;3;0.0009920597076416016
1560708260.591467;2019.06.16 21:04:20;тропарево-никулино;['тропаревоникулино'];0;3;0.0024776458740234375
1560708260.594939;2019.06.16 21:04:20;лялял;['ляля', 'л'];0;3;0.0034720897674560547
1560708260.596962;2019.06.16 21:04:20;новыйгод;['новый', 'год'];0;3;0.002022981643676758
1560708260.600891;2019.06.16 21:04:20;нвыйгод;['нвый', 'год'];0;3;0.00392913818359375
1560708260.6029153;2019.06.16 21:04:20;старыйгд;['старый', 'гд'];0;3;0.0020241737365722656
1560708260.604859;2019.06.16 21:04:20;старйгод;['стар', 'й', 'год'];0;3;0.001943826675415039
1560708260.6068442;2019.06.16 21:04:20;интересно;['интересно'];0;3;0.0019850730895996094
1560708260.6113074;2019.06.16 21:04:20;финансовыйуниверситет;['финансовый', 'университет'];0;3;0.0039675235748291016
1560708260.613292;2019.06.16 21:04:20;финашка;['финашка'];0;3;0.0019845962524414062
1560708260.617259;2019.06.16 21:04:20;нагайна;['нагай', 'на'];0;3;0.0039670467376708984
1560708260.6197393;2019.06.16 21:04:20;роулинг;['роулинг'];0;3;0.0024802684783935547
1560708260.6256914;2019.06.16 21:04:20;играпрестолв;['игра', 'престол', 'в'];0;3;0.005952119827270508
1560708260.6316428;2019.06.16 21:04:20;играпрестолв;['игра', 'престол', 'в'];0;3;0.0054552555084228516
1560708260.6375954;2019.06.16 21:04:20;играпрестолв;['игра', 'престол', 'в'];0;3;0.005953073501586914
1560708260.642555;2019.06.16 21:04:20;приветвсемфу;['привет', 'всем', 'фу'];0;3;0.0044629573822021484
1560708260.6470203;2019.06.16 21:04:20;привет;['привет'];0;3;0.0014865398406982422
1560708260.6514843;2019.06.16 21:04:20;финансовыйуниверситет;['финансовый', 'университет'];0;3;0.0039675235748291016
1560708260.6574368;2019.06.16 21:04:20;московскаявеснаакапелла;['московская', 'весна', 'а', 'капелла'];0;3;0.005456447601318359
1560708260.660416;2019.06.16 21:04:20;московскиесезоны;['московские', 'сезоны'];0;3;0.0024840831756591797
1560708260.6623986;2019.06.16 21:04:20;диплом;['диплом'];0;3;0.0014884471893310547
1560708260.6638846;2019.06.16 21:04:20;защитадиплома;['защита', 'диплома'];0;3;0.0009913444519042969
1560708260.6653726;2019.06.16 21:04:20;егэ;['егэ'];0;3;0.0009918212890625
1560708260.6663642;2019.06.16 21:04:20;огэ;['огэ'];0;3;0.00049591064453125
1560708260.668347;2019.06.16 21:04:20;скороегэ;['скоро', 'егэ'];0;3;0.0014872550964355469
1560708260.669836;2019.06.16 21:04:20;экзамен;['экзамен'];0;3;0.0009930133819580078
1560708260.672812;2019.06.16 21:04:20;проверочные;['проверочные'];0;3;0.002480030059814453
1560708260.6747963;2019.06.16 21:04:20;проверочные;['проверочные'];0;3;0.0014889240264892578
1560708260.6767805;2019.06.16 21:04:20;шоппинг;['шоппинг'];0;3;0.0014889240264892578
1560708260.6792593;2019.06.16 21:04:20;прошивдиплома;['прошив', 'диплома'];0;3;0.0019834041595458984
1560708260.6812432;2019.06.16 21:04:20;подружки;['подружки'];0;3;0.00148773193359375
1560708260.6986036;2019.06.16 21:04:20;шоппинг_с_подружками;['шоппинг', 'с', 'подружками'];0;3;0.016864299774169922
1560708260.705548;2019.06.16 21:04:20;любовьвокругуже;['любовь', 'вокруг', 'уже'];0;3;0.0064487457275390625
1560708260.7090194;2019.06.16 21:04:20;москвалюбмыйгород;['москва', 'люб', 'мый', 'город'];0;3;0.0029752254486083984
1560708260.710012;2019.06.16 21:04:20;моква;['моква'];0;3;0.0004951953887939453
1560708260.7139795;2019.06.16 21:04:20;мокса;['мокса'];0;3;0.003471851348876953
1560708260.7243955;2019.06.16 21:04:20;инетересные;['и', 'не', 'тересные'];0;3;0.009919166564941406
1560708260.731339;2019.06.16 21:04:20;странноэтовсе;['странно', 'это', 'все'];0;3;0.005950927734375
1560708260.73382;2019.06.16 21:04:20;нечеткийпоиск;['нечеткий', 'поиск'];0;3;0.0024809837341308594
1560708260.7541568;2019.06.16 21:04:20;нечеткийпоис;['нечеткий', 'по', 'и', 'с'];0;3;0.02033686637878418
1560708260.759115;2019.06.16 21:04:20;почемуплохойрезультат;['почему', 'плохой', 'результат'];0;3;0.004462003707885742
1560708260.7606032;2019.06.16 21:04:20;погодазашибись;['погода', 'зашибись'];0;3;0.0009918212890625
1560708260.7635794;2019.06.16 21:04:20;крутоодела;['круто', 'о', 'дела'];0;3;0.0024788379669189453
1560708260.765564;2019.06.16 21:04:20;почемудолго;['почему', 'долго'];0;3;0.0014884471893310547
1560708260.7665553;2019.06.16 21:04:20;тату;['тату'];0;3;0.0004956722259521484
1560708260.770027;2019.06.16 21:04:20;тропаревоноготочки;['тропарево', 'ноготочки'];0;3;0.002975940704345703
1560708260.7725072;2019.06.16 21:04:20;#инстаграм_порусски;['инстаграм', 'порусски'];0;3;0.0019838809967041016
1560708260.7735;2019.06.16 21:04:20;#я;['я'];0;3;0.0004968643188476562
1560708260.7754853;2019.06.16 21:04:20;#любовь;['любовь'];0;3;0.0014896392822265625
1560708260.7769732;2019.06.16 21:04:20;#инстаграм;['инстаграм'];0;3;0.0009913444519042969
1560708260.7779658;2019.06.16 21:04:20;#россия;['россия'];0;3;0.0004956722259521484
1560708260.7789578;2019.06.16 21:04:20;#москва;['москва'];0;3;0.00049591064453125
1560708260.7809412;2019.06.16 21:04:20;#инстатаг;['инстатаг'];0;3;0.0014870166778564453
1560708260.7854033;2019.06.16 21:04:20;#фотография;['фото', 'графия'];0;3;0.004461050033569336
1560708260.7873874;2019.06.16 21:04:20;#инста;['инста'];0;3;0.0014882087707519531
1560708260.788875;2019.06.16 21:04:20;#день;['день'];0;3;0.0009920597076416016
1560708260.7928433;2019.06.16 21:04:20;#лайки;['лайк', 'и'];0;3;0.003471851348876953
1560708260.7953234;2019.06.16 21:04:20;#инстаграманет;['инстаграма', 'нет'];0;3;0.001984119415283203
1560708260.7963188;2019.06.16 21:04:20;#природа;['природа'];0;3;0.0004992485046386719
1560708260.7987971;2019.06.16 21:04:20;#любовьмоя;['любовь', 'моя'];0;3;0.001983165740966797
1560708260.8002846;2019.06.16 21:04:20;#девушки;['девушки'];0;3;0.0009908676147460938
1560708260.8007808;2019.06.16 21:04:20;#улыбка;['улыбка'];0;3;0.0004961490631103516
1560708260.8027651;2019.06.16 21:04:20;#жизньпрекрасна;['жизнь', 'прекрасна'];0;3;0.0014882087707519531
1560708260.803261;2019.06.16 21:04:20;#друзья;['друзья'];0;3;0.00049591064453125
1560708260.80578;2019.06.16 21:04:20;#селфи;['селфи'];0;3;0.002022981643676758
1560708260.8077621;2019.06.16 21:04:20;#ночь;['ночь'];0;3;0.0015263557434082031
1560708260.8092515;2019.06.16 21:04:20;#украина;['украина'];0;3;0.001489400863647461
1560708260.8102431;2019.06.16 21:04:20;#небо;['небо'];0;3;0.0009915828704833984
1560708260.8146672;2019.06.16 21:04:20;#фото;['фото'];0;3;0.0039272308349609375
1560708260.820124;2019.06.16 21:04:20;#инстаграмнедели;['инстаграм', 'недели'];0;3;0.0049610137939453125
1560708260.8230994;2019.06.16 21:04:20;#жизнь;['жизнь'];0;3;0.0014872550964355469
1560708260.8285573;2019.06.16 21:04:20;#супер;['супер'];0;3;0.005457878112792969
1560708260.8300452;2019.06.16 21:04:20;#дружба;['дружба'];0;3;0.0009918212890625
1560708260.8310378;2019.06.16 21:04:20;#красота;['красота'];0;3;0.0004982948303222656
1560708260.8359952;2019.06.16 21:04:20;#видео;['видео'];0;3;0.004957437515258789
1560708260.8384752;2019.06.16 21:04:20;#облака;['облака'];0;3;0.0024797916412353516
1560708260.840955;2019.06.16 21:04:20;#успех;['успех'];0;3;0.0019834041595458984
1560708260.842939;2019.06.16 21:04:20;#клуб;['клуб'];0;3;0.00148773193359375
1560708260.843934;2019.06.16 21:04:20;#друг;['друг'];0;3;0.0004968643188476562
1560708260.8478997;2019.06.16 21:04:20;#инстамамс;['инстамамс'];0;3;0.003965616226196289
1560708260.850876;2019.06.16 21:04:20;#инстамама;['инстамама'];0;3;0.002480030059814453
1560708260.85286;2019.06.16 21:04:20;#привет;['привет'];0;3;0.00148773193359375
1560708260.8568285;2019.06.16 21:04:20;#инстадети;['инстадети'];0;3;0.0034720897674560547
1560708260.8593075;2019.06.16 21:04:20;#город;['город'];0;3;0.0019826889038085938
1560708260.8607955;2019.06.16 21:04:20;#лук;['лук'];0;3;0.0014879703521728516
1560708260.8632755;2019.06.16 21:04:20;#красиво;['красиво'];0;3;0.001983642578125
1560708260.8647645;2019.06.16 21:04:20;#мы;['мы'];0;3;0.0009925365447998047
1560708260.86774;2019.06.16 21:04:20;#инстатаг;['инстатаг'];0;3;0.0029754638671875
1560708260.8756754;2019.06.16 21:04:20;#кот;['к', 'от'];0;3;0.007439374923706055
1560708260.8801396;2019.06.16 21:04:20;#инстафото;['инстафото'];0;3;0.004464149475097656
1560708260.8811312;2019.06.16 21:04:20;#котик;['котик'];0;3;0.0004956722259521484
1560708260.881627;2019.06.16 21:04:20;#нравится;['нравится'];0;3;0.00049591064453125
1560708260.8860912;2019.06.16 21:04:20;#фотография;['фото', 'графия'];0;3;0.004464149475097656
1560708260.8865874;2019.06.16 21:04:20;#мой;['мой'];0;3;0.0004961490631103516
1560708260.8890696;2019.06.16 21:04:20;#следуйзамной;['следуй', 'за', 'мной'];0;3;0.0019860267639160156
1560708260.891051;2019.06.16 21:04:20;#любовьморковь;['любовь', 'морковь'];0;3;0.001981496810913086
1560708260.892539;2019.06.16 21:04:20;#подпишись;['подпишись'];0;3;0.0014879703521728516
1560708260.8930376;2019.06.16 21:04:20;#лучший;['лучший'];0;3;0.0004985332489013672
1560708260.8945248;2019.06.16 21:04:20;#счастье;['счастье'];0;3;0.0014872550964355469
1560708260.8955154;2019.06.16 21:04:20;#вечеринка;['вечеринка'];0;3;0.0009906291961669922
1560708260.8970032;2019.06.16 21:04:20;#инстаграманет;['инстаграма', 'нет'];0;3;0.00148773193359375
1560708260.8984916;2019.06.16 21:04:20;#вид;['вид'];0;3;0.0009925365447998047
1560708260.8999805;2019.06.16 21:04:20;#да;['да'];0;3;0.0009930133819580078
1560708260.901469;2019.06.16 21:04:20;#классно;['классно'];0;3;0.0014884471893310547
1560708260.9019642;2019.06.16 21:04:20;#ты;['ты'];0;3;0.0004951953887939453
1560708260.903452;2019.06.16 21:04:20;#праздник;['праздник'];0;3;0.00148773193359375
1560708260.904946;2019.06.16 21:04:20;#девушка;['девушка'];0;3;0.000997781753540039
1560708260.9069238;2019.06.16 21:04:20;#любимый;['любимый'];0;3;0.001977682113647461
1560708260.9084134;2019.06.16 21:04:20;#доброеутро;['доброе', 'утро'];0;3;0.0014896392822265625
1560708260.9094043;2019.06.16 21:04:20;#обед;['обед'];0;3;0.0004954338073730469
1560708260.910396;2019.06.16 21:04:20;#пара;['пара'];0;3;0.0009918212890625
