time_mark;time;input;words;length;iteration;execution_time
1560710391.720351;2019.06.16 21:39:51;#привет;['привет'];91;1;0.07836580276489258
1560710392.4698472;2019.06.16 21:39:52;#инстадети;['инстадети'];1316;3;0.7494962215423584
1560710392.5844243;2019.06.16 21:39:52;#город;['город'];194;1;0.11457705497741699
1560710392.5883908;2019.06.16 21:39:52;#лук;['лук'];87;1;0.0034704208374023438
1560710392.7709131;2019.06.16 21:39:52;#красиво;['красиво'];93;1;0.18252229690551758
1560710392.7798076;2019.06.16 21:39:52;#мы;['мы'];682;1;0.00889444351196289
1560710393.1101427;2019.06.16 21:39:53;#инстатаг;['инстатаг'];44;2;0.32983899116516113
1560710393.3764954;2019.06.16 21:39:53;#кот;['к', 'от'];16056;1;0.2658562660217285
1560710394.026256;2019.06.16 21:39:54;#инстафото;['инстафото'];3;3;0.6492650508880615
1560710394.0733764;2019.06.16 21:39:54;#котик;['котик'];259;1;0.03372669219970703
1560710394.1051192;2019.06.16 21:39:54;#нравится;['нравится'];18;1;0.03174281120300293
1560710394.2747512;2019.06.16 21:39:54;#фотография;['фото', 'графия'];1096;1;0.1696319580078125
1560710394.2931437;2019.06.16 21:39:54;#мой;['мой'];282;2;0.017896175384521484
1560710394.361055;2019.06.16 21:39:54;#следуйзамной;['следуй', 'за', 'мной'];1051;1;0.06791114807128906
1560710394.4652557;2019.06.16 21:39:54;#любовьморковь;['любовь', 'морковь'];747;1;0.10420083999633789
1560710394.5921936;2019.06.16 21:39:54;#подпишись;['подпишись'];18;2;0.1269378662109375
1560710394.629896;2019.06.16 21:39:54;#лучший;['лучший'];388;1;0.037206411361694336
1560710394.7553756;2019.06.16 21:39:54;#счастье;['счастье'];1881;1;0.12547969818115234
1560710394.9567964;2019.06.16 21:39:54;#вечеринка;['вечеринка'];32;2;0.20142078399658203
1560710395.23005;2019.06.16 21:39:55;#инстаграманет;['инстаграма', 'нет'];81;1;0.27276039123535156
1560710395.2509215;2019.06.16 21:39:55;#вид;['вид'];9;3;0.020871400833129883
1560710395.2593527;2019.06.16 21:39:55;#да;['да'];573;1;0.008431196212768555
1560710395.419024;2019.06.16 21:39:55;#классно;['классно'];173;2;0.15967130661010742
1560710395.422992;2019.06.16 21:39:55;#ты;['ты'];282;1;0.0044634342193603516
1560710395.7146413;2019.06.16 21:39:55;#праздник;['праздник'];281;2;0.2911539077758789
1560710395.7573302;2019.06.16 21:39:55;#девушка;['девушка'];721;1;0.042688846588134766
1560710395.7836192;2019.06.16 21:39:55;#любимый;['любимый'];160;1;0.026288986206054688
1560710395.8783216;2019.06.16 21:39:55;#доброеутро;['доброе', 'утро'];997;1;0.09420418739318848
1560710395.8941922;2019.06.16 21:39:55;#обед;['обед'];209;1;0.01587057113647461
1560710396.0033464;2019.06.16 21:39:56;#пара;['пара'];239;1;0.10915422439575195
1560710396.0717604;2019.06.16 21:39:56;#деньги;['деньги'];50;2;0.06791329383850098
1560710396.0841603;2019.06.16 21:39:56;#сила;['сила'];372;1;0.011903762817382812
1560710396.7790573;2019.06.16 21:39:56;#настроение;['настроение'];29;2;0.694896936416626
1560710396.796913;2019.06.16 21:39:56;#отдыхаем;['отдыхаем'];31;1;0.01785564422607422
1560710397.2249606;2019.06.16 21:39:57;#инстатаг;['инстатаг'];44;2;0.42804765701293945
1560710397.3727705;2019.06.16 21:39:57;#хорошо;['хорошо'];15;2;0.1478099822998047
1560710397.4005466;2019.06.16 21:39:57;#вечер;['вечер'];117;1;0.027776002883911133
1560710397.4481997;2019.06.16 21:39:57;#шопинг;['шопинг'];527;1;0.0476531982421875
1560710397.459106;2019.06.16 21:39:57;#отдых;['отдых'];211;1;0.010415315628051758
1560710397.5240822;2019.06.16 21:39:57;#конкурс;['конкурс'];445;1;0.06497621536254883
1560710397.5786097;2019.06.16 21:39:57;#утро;['утро'];43;2;0.05452752113342285
1560710397.5840666;2019.06.16 21:39:57;#нет;['нет'];50;1;0.0054569244384765625
1560710397.872778;2019.06.16 21:39:57;#инстаграманет;['инстаграма', 'нет'];81;1;0.2887113094329834
1560710397.9208899;2019.06.16 21:39:57;#жесть;['жесть'];52;1;0.048111915588378906
1560710398.7417324;2019.06.16 21:39:58;#сон;['с', 'он'];20382;1;0.8208425045013428
1560710398.822579;2019.06.16 21:39:58;#дорога;['дорога'];182;1;0.08035039901733398
1560710398.8355181;2019.06.16 21:39:58;#гуляем;['гуляем'];17;1;0.007978439331054688
1560710398.8682096;2019.06.16 21:39:58;#солнце;['солнце'];17;2;0.03269147872924805
1560710398.9024668;2019.06.16 21:39:58;#любимая;['любимая'];160;1;0.03425717353820801
1560710398.9297142;2019.06.16 21:39:58;#любимые;['любимые'];160;1;0.027743101119995117
