time_mark;time;input;words;length;iteration;execution_time
1560708218.473481;2019.06.16 21:03:38;диплом;['диплом'];0;3;0.0009915828704833984
1560708218.4749687;2019.06.16 21:03:38;защитадиплома;['защита', 'диплома'];0;3;0.0009913444519042969
1560708218.4764566;2019.06.16 21:03:38;егэ;['егэ'];0;3;0.0009911060333251953
1560708218.476953;2019.06.16 21:03:38;огэ;['огэ'];0;3;0.0009930133819580078
1560708218.4789364;2019.06.16 21:03:38;скороегэ;['скоро', 'егэ'];0;3;0.001983165740966797
1560708218.4804254;2019.06.16 21:03:38;экзамен;['экзамен'];0;3;0.0009925365447998047
1560708218.481417;2019.06.16 21:03:38;проверочные;['проверочные'];0;3;0.0009915828704833984
1560708218.4829051;2019.06.16 21:03:38;проверочные;['проверочные'];0;3;0.0009925365447998047
1560708218.483897;2019.06.16 21:03:38;шоппинг;['шоппинг'];0;3;0.0009918212890625
1560708218.485386;2019.06.16 21:03:38;прошивдиплома;['прошив', 'диплома'];0;3;0.0019872188568115234
1560708218.4873693;2019.06.16 21:03:38;подружки;['подружки'];0;3;0.0019805431365966797
1560708218.4962974;2019.06.16 21:03:38;шоппинг_с_подружками;['шоппинг', 'с', 'подружками'];0;3;0.008432626724243164
1560708218.5002646;2019.06.16 21:03:38;любовьвокругуже;['любовь', 'вокруг', 'уже'];0;3;0.003470897674560547
1560708218.5037365;2019.06.16 21:03:38;москвалюбмыйгород;['москва', 'люб', 'мый', 'город'];0;3;0.003471851348876953
1560708218.5047288;2019.06.16 21:03:38;моква;['моква'];0;3;0.00049591064453125
1560708218.5072086;2019.06.16 21:03:38;мокса;['мокса'];0;3;0.0019829273223876953
1560708218.5136566;2019.06.16 21:03:38;инетересные;['и', 'не', 'тересные'];0;3;0.005952119827270508
1560708218.5186174;2019.06.16 21:03:38;странноэтовсе;['странно', 'это', 'все'];0;3;0.004464149475097656
1560708218.5210977;2019.06.16 21:03:38;нечеткийпоиск;['нечеткий', 'поиск'];0;3;0.001984119415283203
1560708218.5384574;2019.06.16 21:03:38;нечеткийпоис;['нечеткий', 'по', 'и', 'с'];0;3;0.01735973358154297
1560708218.544409;2019.06.16 21:03:38;почемуплохойрезультат;['почему', 'плохой', 'результат'];0;3;0.00545501708984375
1560708218.5463948;2019.06.16 21:03:38;погодазашибись;['погода', 'зашибись'];0;3;0.0014891624450683594
1560708218.5513537;2019.06.16 21:03:38;крутоодела;['круто', 'о', 'дела'];0;3;0.004464149475097656
1560708218.553834;2019.06.16 21:03:38;почемудолго;['почему', 'долго'];0;3;0.0014810562133789062
1560708218.5548255;2019.06.16 21:03:38;тату;['тату'];0;3;0.0009915828704833984
1560708218.5578012;2019.06.16 21:03:38;тропаревоноготочки;['тропарево', 'ноготочки'];0;3;0.0029757022857666016
1560708218.5597854;2019.06.16 21:03:38;#инстаграм_порусски;['инстаграм', 'порусски'];0;3;0.001984119415283203
1560708218.5602815;2019.06.16 21:03:38;#я;['я'];0;3;0.0004961490631103516
1560708218.5612736;2019.06.16 21:03:38;#любовь;['любовь'];0;3;0.0009920597076416016
1560708218.562762;2019.06.16 21:03:38;#инстаграм;['инстаграм'];0;3;0.0009925365447998047
1560708218.5632577;2019.06.16 21:03:38;#россия;['россия'];0;3;0.0004956722259521484
1560708218.5637538;2019.06.16 21:03:38;#москва;['москва'];0;3;0.0004961490631103516
1560708218.5652416;2019.06.16 21:03:38;#инстатаг;['инстатаг'];0;3;0.00148773193359375
1560708218.5706966;2019.06.16 21:03:38;#фотография;['фото', 'графия'];0;3;0.005455732345581055
1560708218.5731766;2019.06.16 21:03:38;#инста;['инста'];0;3;0.0014872550964355469
1560708218.5741687;2019.06.16 21:03:38;#день;['день'];0;3;0.0009920597076416016
1560708218.5781362;2019.06.16 21:03:38;#лайки;['лайк', 'и'];0;3;0.0039675235748291016
1560708218.5801215;2019.06.16 21:03:38;#инстаграманет;['инстаграма', 'нет'];0;3;0.001985311508178711
1560708218.581113;2019.06.16 21:03:38;#природа;['природа'];0;3;0.0004963874816894531
1560708218.5835927;2019.06.16 21:03:38;#любовьмоя;['любовь', 'моя'];0;3;0.001983642578125
1560708218.5845852;2019.06.16 21:03:38;#девушки;['девушки'];0;3;0.0009925365447998047
1560708218.585578;2019.06.16 21:03:38;#улыбка;['улыбка'];0;3;0.0004968643188476562
1560708218.5870655;2019.06.16 21:03:38;#жизньпрекрасна;['жизнь', 'прекрасна'];0;3;0.0014874935150146484
1560708218.5875618;2019.06.16 21:03:38;#друзья;['друзья'];0;3;0.0004963874816894531
1560708218.5895455;2019.06.16 21:03:38;#селфи;['селфи'];0;3;0.001983642578125
1560708218.590538;2019.06.16 21:03:38;#ночь;['ночь'];0;3;0.0009925365447998047
1560708218.5910337;2019.06.16 21:03:38;#украина;['украина'];0;3;0.0004956722259521484
1560708218.5920255;2019.06.16 21:03:38;#небо;['небо'];0;3;0.0009918212890625
1560708218.5950007;2019.06.16 21:03:38;#фото;['фото'];0;3;0.0029752254486083984
1560708218.5969856;2019.06.16 21:03:38;#инстаграмнедели;['инстаграм', 'недели'];0;3;0.001984834671020508
1560708218.5979779;2019.06.16 21:03:38;#жизнь;['жизнь'];0;3;0.0009922981262207031
1560708218.6009538;2019.06.16 21:03:38;#супер;['супер'];0;3;0.002975940704345703
1560708218.6014493;2019.06.16 21:03:38;#дружба;['дружба'];0;3;0.0004954338073730469
1560708218.6019459;2019.06.16 21:03:38;#красота;['красота'];0;3;0.0004966259002685547
1560708218.6059139;2019.06.16 21:03:38;#видео;['видео'];0;3;0.003968000411987305
1560708218.6069064;2019.06.16 21:03:38;#облака;['облака'];0;3;0.0009925365447998047
1560708218.6078985;2019.06.16 21:03:38;#успех;['успех'];0;3;0.0009920597076416016
1560708218.6083944;2019.06.16 21:03:38;#клуб;['клуб'];0;3;0.00049591064453125
1560708218.6088905;2019.06.16 21:03:38;#друг;['друг'];0;3;0.0004961490631103516
1560708218.6108744;2019.06.16 21:03:38;#инстамамс;['инстамамс'];0;3;0.0019838809967041016
1560708218.6123624;2019.06.16 21:03:38;#инстамама;['инстамама'];0;3;0.0009911060333251953
1560708218.6133547;2019.06.16 21:03:38;#привет;['привет'];0;3;0.0009922981262207031
1560708218.6153386;2019.06.16 21:03:38;#инстадети;['инстадети'];0;3;0.0019838809967041016
1560708218.616331;2019.06.16 21:03:38;#город;['город'];0;3;0.0009925365447998047
1560708218.6168265;2019.06.16 21:03:38;#лук;['лук'];0;3;0.0004954338073730469
1560708218.6178186;2019.06.16 21:03:38;#красиво;['красиво'];0;3;0.0009920597076416016
1560708218.6183147;2019.06.16 21:03:38;#мы;['мы'];0;3;0.0004961490631103516
1560708218.6198027;2019.06.16 21:03:38;#инстатаг;['инстатаг'];0;3;0.0014879703521728516
1560708218.6232736;2019.06.16 21:03:38;#кот;['к', 'от'];0;3;0.003470897674560547
1560708218.6262503;2019.06.16 21:03:38;#инстафото;['инстафото'];0;3;0.0034711360931396484
1560708218.6292257;2019.06.16 21:03:38;#котик;['котик'];0;3;0.0014889240264892578
1560708218.630218;2019.06.16 21:03:38;#нравится;['нравится'];0;3;0.0009922981262207031
1560708218.6510515;2019.06.16 21:03:38;#фотография;['фото', 'графия'];0;3;0.008432865142822266
1560708218.6535609;2019.06.16 21:03:38;#мой;['мой'];0;3;0.002015352249145508
1560708218.65601;2019.06.16 21:03:38;#следуйзамной;['следуй', 'за', 'мной'];0;3;0.001983165740966797
1560708218.662955;2019.06.16 21:03:38;#любовьморковь;['любовь', 'морковь'];0;3;0.005951642990112305
1560708218.6644435;2019.06.16 21:03:38;#подпишись;['подпишись'];0;3;0.0009922981262207031
1560708218.6659322;2019.06.16 21:03:38;#лучший;['лучший'];0;3;0.0009949207305908203
1560708218.6689067;2019.06.16 21:03:38;#счастье;['счастье'];0;3;0.0024809837341308594
1560708218.6708903;2019.06.16 21:03:38;#вечеринка;['вечеринка'];0;3;0.0014913082122802734
1560708218.6748605;2019.06.16 21:03:38;#инстаграманет;['инстаграма', 'нет'];0;3;0.003471851348876953
1560708218.6768434;2019.06.16 21:03:38;#вид;['вид'];0;3;0.001489400863647461
1560708218.6788278;2019.06.16 21:03:38;#да;['да'];0;3;0.001489877700805664
1560708218.6808112;2019.06.16 21:03:38;#классно;['классно'];0;3;0.00148773193359375
1560708218.681803;2019.06.16 21:03:38;#ты;['ты'];0;3;0.0004975795745849609
1560708218.6842835;2019.06.16 21:03:38;#праздник;['праздник'];0;3;0.0019845962524414062
1560708218.6867626;2019.06.16 21:03:38;#девушка;['девушка'];0;3;0.0014901161193847656
1560708218.6892428;2019.06.16 21:03:38;#любимый;['любимый'];0;3;0.0014891624450683594
1560708218.6927145;2019.06.16 21:03:38;#доброеутро;['доброе', 'утро'];0;3;0.002974987030029297
1560708218.6961863;2019.06.16 21:03:38;#обед;['обед'];0;3;0.0009922981262207031
1560708218.6976733;2019.06.16 21:03:38;#пара;['пара'];0;3;0.0009908676147460938
1560708218.699162;2019.06.16 21:03:38;#деньги;['деньги'];0;3;0.0009911060333251953
1560708218.7006514;2019.06.16 21:03:38;#сила;['сила'];0;3;0.0009915828704833984
1560708218.7031312;2019.06.16 21:03:38;#настроение;['настроение'];0;3;0.0019855499267578125
1560708218.7051153;2019.06.16 21:03:38;#отдыхаем;['отдыхаем'];0;3;0.0014891624450683594
1560708218.7070992;2019.06.16 21:03:38;#инстатаг;['инстатаг'];0;3;0.0014891624450683594
1560708218.7085867;2019.06.16 21:03:38;#хорошо;['хорошо'];0;3;0.0014884471893310547
1560708218.7105694;2019.06.16 21:03:38;#вечер;['вечер'];0;3;0.0014858245849609375
1560708218.7125554;2019.06.16 21:03:38;#шопинг;['шопинг'];0;3;0.0019860267639160156
1560708218.714043;2019.06.16 21:03:38;#отдых;['отдых'];0;3;0.0009930133819580078
1560708218.715036;2019.06.16 21:03:38;#конкурс;['конкурс'];0;3;0.0004978179931640625
1560708218.7165234;2019.06.16 21:03:38;#утро;['утро'];0;3;0.000993967056274414
1560708218.7175157;2019.06.16 21:03:38;#нет;['нет'];0;3;0.0009922981262207031
1560708218.7209873;2019.06.16 21:03:38;#инстаграманет;['инстаграма', 'нет'];0;3;0.002978086471557617
1560708218.7224767;2019.06.16 21:03:38;#жесть;['жесть'];0;3;0.0009930133819580078
1560708218.7413213;2019.06.16 21:03:38;#сон;['с', 'он'];0;3;0.018350839614868164
1560708218.7433054;2019.06.16 21:03:38;#дорога;['дорога'];0;3;0.0014867782592773438
1560708218.744298;2019.06.16 21:03:38;#гуляем;['гуляем'];0;3;0.0004954338073730469
1560708218.7467773;2019.06.16 21:03:38;#солнце;['солнце'];0;3;0.001983165740966797
1560708218.7482657;2019.06.16 21:03:38;#любимая;['любимая'];0;3;0.0014884471893310547
1560708218.7497559;2019.06.16 21:03:38;#любимые;['любимые'];0;3;0.000993967056274414
