time_mark;time;input;words;length;iteration;execution_time
1560710273.2935007;2019.06.16 21:37:53;#москва;['москва'];282;2;0.07734346389770508
1560710273.4145238;2019.06.16 21:37:53;#инстатаг;['инстатаг'];41;3;0.12052631378173828
1560710273.4611478;2019.06.16 21:37:53;#фотография;['фото', 'графия'];263;1;0.046128273010253906
1560710273.5920928;2019.06.16 21:37:53;#инста;['инста'];22;3;0.1314404010772705
1560710273.6079638;2019.06.16 21:37:53;#день;['день'];31;1;0.015375614166259766
1560710273.6208599;2019.06.16 21:37:53;#лайки;['лайк', 'и'];375;1;0.012896060943603516
1560710273.6982362;2019.06.16 21:37:53;#инстаграманет;['инстаграма', 'нет'];27;1;0.0773763656616211
1560710273.7324598;2019.06.16 21:37:53;#природа;['природа'];266;1;0.03471946716308594
1560710273.741884;2019.06.16 21:37:53;#любовьмоя;['любовь', 'моя'];162;1;0.008928298950195312
1560710273.7532918;2019.06.16 21:37:53;#девушки;['девушки'];188;1;0.011407852172851562
1560710273.7701576;2019.06.16 21:37:53;#улыбка;['улыбка'];673;1;0.01636958122253418
1560710273.8460457;2019.06.16 21:37:53;#жизньпрекрасна;['жизнь', 'прекрасна'];91;1;0.07588815689086914
1560710273.8515346;2019.06.16 21:37:53;#друзья;['друзья'];11;3;0.00499272346496582
1560710273.8599327;2019.06.16 21:37:53;#селфи;['селфи'];0;3;0.007902860641479492
1560710273.8708863;2019.06.16 21:37:53;#ночь;['ночь'];244;1;0.010953664779663086
1560710273.9497082;2019.06.16 21:37:53;#украина;['украина'];1429;1;0.07931780815124512
1560710273.9546692;2019.06.16 21:37:53;#небо;['небо'];2;3;0.0044651031494140625
1560710274.040479;2019.06.16 21:37:54;#фото;['фото'];256;1;0.08531308174133301
1560710274.2275004;2019.06.16 21:37:54;#инстаграмнедели;['инстаграм', 'недели'];61;1;0.18702149391174316
1560710274.230975;2019.06.16 21:37:54;#жизнь;['жизнь'];78;1;0.0034744739532470703
1560710274.2433412;2019.06.16 21:37:54;#супер;['супер'];47;1;0.012366294860839844
1560710274.2478054;2019.06.16 21:37:54;#дружба;['дружба'];7;3;0.004464149475097656
1560710274.3122864;2019.06.16 21:37:54;#красота;['красота'];350;1;0.06448101997375488
1560710274.321709;2019.06.16 21:37:54;#видео;['видео'];27;1;0.008927345275878906
1560710274.3881733;2019.06.16 21:37:54;#облака;['облака'];4;3;0.06696009635925293
1560710274.3921423;2019.06.16 21:37:54;#успех;['успех'];168;1;0.0034732818603515625
1560710274.3951163;2019.06.16 21:37:54;#клуб;['клуб'];28;1;0.0029740333557128906
1560710274.3995812;2019.06.16 21:37:54;#друг;['друг'];10;3;0.004464864730834961
1560710274.5563166;2019.06.16 21:37:54;#инстамамс;['инстамамс'];14;3;0.15673542022705078
1560710274.6897402;2019.06.16 21:37:54;#инстамама;['инстамама'];39;3;0.1334235668182373
1560710274.702638;2019.06.16 21:37:54;#привет;['привет'];26;1;0.012897729873657227
1560710274.8593724;2019.06.16 21:37:54;#инстадети;['инстадети'];278;3;0.15673446655273438
1560710274.8866546;2019.06.16 21:37:54;#город;['город'];56;1;0.027282238006591797
1560710274.888141;2019.06.16 21:37:54;#лук;['лук'];18;1;0.0019817352294921875
1560710274.93083;2019.06.16 21:37:54;#красиво;['красиво'];26;1;0.04219365119934082
1560710274.9337738;2019.06.16 21:37:54;#мы;['мы'];179;1;0.002943754196166992
1560710275.045374;2019.06.16 21:37:55;#инстатаг;['инстатаг'];41;3;0.11160016059875488
1560710275.1247337;2019.06.16 21:37:55;#кот;['к', 'от'];3999;1;0.07935976982116699
1560710275.2795253;2019.06.16 21:37:55;#инстафото;['инстафото'];1;3;0.15429449081420898
1560710275.2903967;2019.06.16 21:37:55;#котик;['котик'];71;1;0.009422540664672852
1560710275.321153;2019.06.16 21:37:55;#нравится;['нравится'];6;3;0.030756235122680664
1560710275.3658228;2019.06.16 21:37:55;#фотография;['фото', 'графия'];263;1;0.04466986656188965
1560710275.3707497;2019.06.16 21:37:55;#мой;['мой'];69;2;0.004926919937133789
1560710275.390094;2019.06.16 21:37:55;#следуйзамной;['следуй', 'за', 'мной'];268;1;0.018815040588378906
1560710275.4139006;2019.06.16 21:37:55;#любовьморковь;['любовь', 'морковь'];186;1;0.02380657196044922
1560710275.4556005;2019.06.16 21:37:55;#подпишись;['подпишись'];3;3;0.041699886322021484
1560710275.463537;2019.06.16 21:37:55;#лучший;['лучший'];100;1;0.007936477661132812
1560710275.492766;2019.06.16 21:37:55;#счастье;['счастье'];450;1;0.029228925704956055
1560710275.5631986;2019.06.16 21:37:55;#вечеринка;['вечеринка'];11;3;0.07043266296386719
1560710275.633662;2019.06.16 21:37:55;#инстаграманет;['инстаграма', 'нет'];27;1;0.07046341896057129
1560710275.6396153;2019.06.16 21:37:55;#вид;['вид'];1;3;0.005953311920166016
1560710275.6415975;2019.06.16 21:37:55;#да;['да'];138;1;0.0019822120666503906
1560710275.6797898;2019.06.16 21:37:55;#классно;['классно'];39;2;0.0381922721862793
1560710275.6807845;2019.06.16 21:37:55;#ты;['ты'];61;1;0.0009946823120117188
1560710275.7442367;2019.06.16 21:37:55;#праздник;['праздник'];69;2;0.06295919418334961
1560710275.754654;2019.06.16 21:37:55;#девушка;['девушка'];188;1;0.01041722297668457
1560710275.7655663;2019.06.16 21:37:55;#любимый;['любимый'];37;1;0.010416984558105469
1560710275.785901;2019.06.16 21:37:55;#доброеутро;['доброе', 'утро'];234;1;0.020834684371948242
1560710275.7888784;2019.06.16 21:37:55;#обед;['обед'];48;1;0.0029740333557128906
1560710275.808221;2019.06.16 21:37:55;#пара;['пара'];56;1;0.01884603500366211
1560710275.8350067;2019.06.16 21:37:55;#деньги;['деньги'];34;3;0.026289939880371094
1560710275.839469;2019.06.16 21:37:55;#сила;['сила'];98;1;0.004991292953491211
1560710276.1886559;2019.06.16 21:37:56;#настроение;['настроение'];12;3;0.34865784645080566
1560710276.2055185;2019.06.16 21:37:56;#отдыхаем;['отдыхаем'];38;3;0.01636791229248047
1560710276.3324933;2019.06.16 21:37:56;#инстатаг;['инстатаг'];41;3;0.12697482109069824
1560710276.3771331;2019.06.16 21:37:56;#хорошо;['хорошо'];101;3;0.04463982582092285
1560710276.3840785;2019.06.16 21:37:56;#вечер;['вечер'];33;1;0.006945371627807617
1560710276.3974714;2019.06.16 21:37:56;#шопинг;['шопинг'];137;1;0.013392925262451172
1560710276.4014711;2019.06.16 21:37:56;#отдых;['отдых'];56;1;0.0039997100830078125
1560710276.4202857;2019.06.16 21:37:56;#конкурс;['конкурс'];114;1;0.018814563751220703
1560710276.4465752;2019.06.16 21:37:56;#утро;['утро'];18;3;0.02678537368774414
1560710276.4485593;2019.06.16 21:37:56;#нет;['нет'];17;1;0.0014882087707519531
1560710276.5190332;2019.06.16 21:37:56;#инстаграманет;['инстаграма', 'нет'];27;1;0.07047390937805176
1560710276.5403185;2019.06.16 21:37:56;#жесть;['жесть'];27;2;0.021285295486450195
1560710276.7362385;2019.06.16 21:37:56;#сон;['с', 'он'];5117;1;0.19641613960266113
1560710276.760582;2019.06.16 21:37:56;#дорога;['дорога'];41;1;0.023847341537475586
1560710276.7709572;2019.06.16 21:37:56;#гуляем;['гуляем'];7;3;0.009380340576171875
1560710276.7843492;2019.06.16 21:37:56;#солнце;['солнце'];18;3;0.013391971588134766
1560710276.7927814;2019.06.16 21:37:56;#любимая;['любимая'];37;1;0.008432149887084961
1560710276.799261;2019.06.16 21:37:56;#любимые;['любимые'];37;1;0.006479740142822266
